Survey,Year,Quarter,Area,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10
BITS,2005,1,26,127141,Platichthys flesus,0.000000,1.572503,55.918258,102.660023,59.535153,22.372195,5.296816,2.008165,0.306424,0.355544,0.054144
BITS,2005,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.000000,0.042070,0.033619,0.016809,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2005,1,27,126436,Gadus morhua,0.000000,1.604262,29.814073,2.577708,2.218154,0.040736,0.774690,0.000000,0.081473,0.000000,0.000000
BITS,2005,1,28,126436,Gadus morhua,0.000000,2.650061,86.990941,37.245790,10.221235,2.734278,0.563727,0.000000,0.000000,0.020646,0.000000
BITS,2005,1,28,127141,Platichthys flesus,0.000000,0.000000,11.468122,102.591123,328.888400,123.745547,44.291537,16.507754,6.684258,2.864846,0.051624
BITS,2005,4,21,126436,Gadus morhua,155.566301,8.160401,7.862287,0.144606,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,21,127143,Pleuronectes platessa,10.361417,234.993780,47.962618,6.679906,0.798672,0.009434,0.143056,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,22,126436,Gadus morhua,59.576564,20.049440,13.548471,0.708985,1.187348,0.107856,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,22,127143,Pleuronectes platessa,3.866926,52.139704,36.393126,7.525828,2.443276,0.240517,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,23,126436,Gadus morhua,0.329944,46.432372,117.007334,10.850784,2.170156,0.464921,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,23,127143,Pleuronectes platessa,0.000000,3.499747,36.357705,71.828327,38.919176,1.400101,1.400101,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,24,126436,Gadus morhua,116.407715,400.770737,183.093109,8.064297,1.491808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,24,127141,Platichthys flesus,0.000000,0.175910,24.802115,30.143856,9.472872,3.674848,0.785068,0.423014,0.158680,0.222843,0.066480
BITS,2005,4,24,127143,Pleuronectes platessa,0.234587,2.735204,45.199608,25.644710,8.890776,1.376068,0.222669,0.064686,0.000000,0.043869,0.086385
BITS,2005,4,25,126436,Gadus morhua,17.728663,244.628746,379.874094,62.984129,5.781172,1.249222,0.322091,0.105442,0.048633,0.048068,0.000000
BITS,2005,4,25,127141,Platichthys flesus,0.000000,0.000000,3.904122,13.311298,9.229670,4.614529,1.979566,1.280849,0.341936,0.056599,0.000000
BITS,2005,4,26,126436,Gadus morhua,2.719426,52.080930,146.696655,231.949300,88.237010,22.220016,6.961440,1.753689,0.912075,0.277860,0.337189
BITS,2005,4,26,127141,Platichthys flesus,0.000000,2.686142,86.176699,54.523451,28.725465,9.752471,2.651671,0.914381,0.266791,0.030167,0.000000
BITS,2005,4,27,126436,Gadus morhua,0.645005,150.548726,6.125866,1.160997,0.203683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,28,126436,Gadus morhua,7.876494,122.905892,56.223691,66.781359,28.840998,5.139307,0.486205,0.000000,0.000000,0.000000,0.000000
BITS,2005,4,28,127141,Platichthys flesus,0.154396,4.058474,46.447013,500.129205,429.905134,446.060415,247.074079,242.420892,178.039565,18.712330,34.830653
BITS,2006,1,21,126436,Gadus morhua,0.000000,122.175603,39.543090,10.578578,0.445429,0.320488,0.166580,0.000000,0.000000,0.000000,0.000000
BITS,2006,1,21,127143,Pleuronectes platessa,0.000000,26.799399,161.493554,212.326328,29.066268,4.271415,0.683895,0.073544,0.000000,0.000000,0.000000
BITS,2006,1,22,126436,Gadus morhua,0.000000,165.600021,34.596156,119.195882,1.843366,1.825236,0.400277,0.000000,0.000000,0.000000,0.133412
BITS,2006,1,22,127143,Pleuronectes platessa,0.000000,1.607018,27.146143,26.870732,34.466672,13.616408,2.600044,0.944446,0.278528,0.000000,0.000000
BITS,2006,1,23,126436,Gadus morhua,0.000000,52.141224,312.776662,412.640112,3.797382,0.348691,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2006,1,23,127143,Pleuronectes platessa,0.000000,0.000000,4.349266,45.887759,108.099317,25.166439,1.700050,0.000000,0.000000,0.000000,0.000000
BITS,2006,1,24,126436,Gadus morhua,0.000000,121.098784,334.894718,59.113073,1.909198,0.433210,0.037630,0.050968,0.000000,0.000000,0.000000
BITS,2006,1,24,127141,Platichthys flesus,0.000000,0.050127,7.447318,53.148703,14.267264,4.933491,1.943632,0.845328,0.149469,0.157996,0.100870
BITS,2006,1,24,127143,Pleuronectes platessa,0.000000,0.000000,7.930241,13.569171,10.282566,1.736437,0.173804,0.188700,0.000000,0.000000,0.024276
BITS,2006,1,25,126436,Gadus morhua,0.000000,14.773565,244.157215,280.119721,26.908321,4.700654,0.792947,0.299422,0.136651,0.103738,0.000000
BITS,2006,1,25,127141,Platichthys flesus,0.000000,0.000000,0.000000,74.058327,104.090625,40.081528,20.578473,3.844242,4.273139,2.265928,0.000000
BITS,2006,1,25,127143,Pleuronectes platessa,0.000000,0.000000,1.686347,9.306672,18.810086,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2006,1,26,126436,Gadus morhua,0.000000,1.774025,20.446805,34.440952,26.296393,15.991395,3.840353,0.686669,0.290306,0.096923,0.158380
BITS,2006,1,26,127141,Platichthys flesus,0.000000,0.000000,181.972142,289.085009,62.036588,23.627109,10.361038,4.146790,0.193321,0.231593,0.062364
BITS,2006,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.000000,0.271951,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2006,1,27,126436,Gadus morhua,0.000000,4.343557,12.626944,4.379343,0.884506,0.203683,0.551889,0.000000,0.000000,0.000000,0.000000
BITS,2006,1,28,126436,Gadus morhua,0.000000,0.880075,36.610118,45.755344,46.112273,11.600375,1.169818,0.250673,0.000000,0.000000,0.000000
BITS,2006,1,28,127141,Platichthys flesus,0.000000,0.000000,11.913540,150.727736,163.721987,145.955472,72.757574,25.771685,20.564305,1.325604,0.000000
BITS,2006,4,21,126436,Gadus morhua,151.564861,54.666819,11.422504,3.254416,0.221738,0.000000,0.221738,0.000000,0.000000,0.000000,0.000000
BITS,2006,4,21,127143,Pleuronectes platessa,0.000000,52.514341,46.533986,46.396947,12.228970,5.293509,2.054941,0.930076,0.206637,0.000000,0.000000
BITS,2006,4,22,126436,Gadus morhua,8.214721,12.544308,0.648212,2.038163,0.203828,0.135871,0.000000,0.067956,0.000000,0.000000,0.000000
BITS,2006,4,22,127143,Pleuronectes platessa,0.000000,68.245349,68.867552,21.582978,5.381120,2.749784,1.073252,0.742355,0.306812,0.000000,0.000000
BITS,2006,4,23,126436,Gadus morhua,5.610166,45.689415,96.030241,98.222831,1.550000,3.255235,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2006,4,23,127143,Pleuronectes platessa,0.000000,2.166447,18.007933,43.727491,64.104198,10.250632,2.950177,0.000000,0.000000,0.000000,0.000000
BITS,2006,4,24,126436,Gadus morhua,254.343297,170.910984,133.266849,16.040528,1.330331,0.226330,0.092460,0.102838,0.000000,0.000000,0.000000
BITS,2006,4,24,127141,Platichthys flesus,0.086444,1.475660,16.118401,73.184961,63.155355,17.077185,3.178298,0.263122,0.159400,0.000000,0.000000
BITS,2006,4,24,127143,Pleuronectes platessa,0.000000,0.392025,13.610013,29.627479,16.315418,1.548694,0.319128,0.026707,0.046248,0.036477,0.000000
BITS,2006,4,25,126436,Gadus morhua,53.334519,251.458807,412.283954,157.035378,12.507890,2.417134,0.995779,0.214084,0.098668,0.029742,0.000000
BITS,2006,4,25,127141,Platichthys flesus,0.000000,0.000000,6.608981,14.452731,5.915957,1.832358,0.083544,0.238037,0.064830,0.000000,0.000000
BITS,2006,4,26,126436,Gadus morhua,3.913881,88.031172,63.278454,83.477947,58.093263,17.518813,4.557355,1.605459,0.358134,0.091832,0.000000
BITS,2006,4,26,127141,Platichthys flesus,0.000000,0.261026,8.793113,42.890617,16.212508,9.701967,8.061666,7.999034,8.620411,1.846252,2.621212
BITS,2006,4,27,126436,Gadus morhua,0.081473,3.451374,20.260287,5.772102,0.040736,0.225023,0.096992,0.000000,0.000000,0.000000,0.000000
BITS,2006,4,28,126436,Gadus morhua,3.141852,218.388926,63.361178,24.244256,6.989443,1.973381,1.482288,0.231078,0.000000,0.000000,0.000000
BITS,2006,4,28,127141,Platichthys flesus,0.000000,1.991150,35.427708,80.262299,329.491553,238.962005,179.709878,82.544782,34.923564,0.000000,0.914268
BITS,2007,1,21,126436,Gadus morhua,0.000000,28.874849,46.527366,8.608120,4.228155,1.165979,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2007,1,21,127143,Pleuronectes platessa,0.000000,6.779853,75.321557,97.107468,38.948808,7.245830,0.954316,0.264005,0.477925,0.261436,0.130038
BITS,2007,1,22,126436,Gadus morhua,0.000000,18.274995,114.378881,30.604669,25.775100,0.336771,0.571358,0.000000,0.000000,0.000000,0.000000
BITS,2007,1,22,127143,Pleuronectes platessa,0.000000,0.000000,16.542436,35.866918,23.634868,7.523632,3.126366,0.620147,0.338359,0.000000,0.000000
BITS,2007,1,23,126436,Gadus morhua,0.000000,4.070055,463.649416,143.973125,74.683657,2.852094,7.130375,0.000000,0.000000,0.000000,0.000000
BITS,2007,1,23,127143,Pleuronectes platessa,0.000000,0.000000,6.616772,45.183857,148.117983,45.626117,9.667205,0.000000,0.000000,0.000000,0.000000
BITS,2007,1,24,126436,Gadus morhua,0.000000,123.169677,312.802431,85.000716,48.422608,11.339480,0.611151,0.155594,0.024276,0.000000,0.000000
BITS,2007,1,24,127141,Platichthys flesus,0.000000,0.083001,7.295628,23.984765,40.754180,8.854974,1.621601,0.538589,0.216089,0.086274,0.051251
BITS,2007,1,25,126436,Gadus morhua,0.000000,100.918474,285.077682,260.434343,187.559523,33.510716,4.317893,0.604954,0.279351,0.078742,0.000000
BITS,2007,1,25,127141,Platichthys flesus,0.000000,0.000000,3.335014,12.291208,148.319919,80.889414,15.640205,7.152349,10.042002,0.367219,0.431271
BITS,2007,1,26,126436,Gadus morhua,0.000000,29.091329,124.084102,77.462348,52.944696,34.109500,11.887832,8.819814,7.338996,4.113091,2.394474
BITS,2007,1,26,127141,Platichthys flesus,0.000000,0.000000,37.341349,256.144080,246.956033,101.626739,48.616383,15.325992,8.572731,5.284061,5.201300
BITS,2007,1,27,126436,Gadus morhua,0.000000,3.886287,5.284923,1.868452,1.183309,0.162947,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2007,1,28,126436,Gadus morhua,0.000000,9.867252,11.022437,1.547826,1.988736,1.800312,0.420326,0.000000,0.000000,0.000000,0.000000
BITS,2007,1,28,127141,Platichthys flesus,0.000000,0.000000,7.952366,143.556912,227.590011,333.304164,215.844885,108.009607,89.654789,48.059465,13.651170
BITS,2007,4,21,126436,Gadus morhua,105.478005,6.602293,2.940178,0.986779,1.823539,0.235039,0.192480,0.000000,0.000000,0.000000,0.000000
BITS,2007,4,21,127143,Pleuronectes platessa,0.000000,55.348112,54.280724,14.261119,3.453462,0.344852,0.000000,0.379096,0.000000,0.000000,0.000000
BITS,2007,4,22,126436,Gadus morhua,2.672473,1.540299,1.783763,0.651840,1.738028,0.000000,0.080698,0.000000,0.000000,0.000000,0.000000
BITS,2007,4,22,127143,Pleuronectes platessa,0.000000,9.639453,25.640941,13.209059,6.847054,0.737126,0.557326,0.002778,0.000000,0.000000,0.000000
BITS,2007,4,23,126436,Gadus morhua,0.000000,0.000000,69.542524,27.340901,16.398263,2.170156,0.000000,2.170156,0.000000,0.000000,0.000000
BITS,2007,4,23,127143,Pleuronectes platessa,0.000000,2.800202,13.100657,101.507334,53.903894,4.200303,0.700050,0.000000,0.000000,0.000000,0.000000
BITS,2007,4,24,126436,Gadus morhua,142.927602,223.965451,66.309734,35.258579,14.804933,1.003759,0.284918,0.030162,0.114721,0.000000,0.000000
BITS,2007,4,24,127141,Platichthys flesus,0.000000,0.049874,10.587896,35.871250,17.151006,12.776877,1.897972,0.444874,0.203190,0.024154,0.061167
BITS,2007,4,24,127143,Pleuronectes platessa,0.000000,0.000000,5.274609,14.692670,15.704467,8.058730,1.304966,0.132883,0.138762,0.039619,0.048309
BITS,2007,4,25,126436,Gadus morhua,16.890901,108.854945,353.540266,328.141185,168.724841,38.760476,5.201402,1.643880,0.542348,0.032427,0.000000
BITS,2007,4,25,127141,Platichthys flesus,0.000000,0.113406,1.466531,1.899475,10.738250,9.390428,3.148113,1.501114,0.918121,0.793891,2.676949
BITS,2007,4,26,126436,Gadus morhua,7.110164,103.531097,124.214230,142.532651,74.788342,27.745221,10.490943,3.066728,0.555346,0.202787,0.106360
BITS,2007,4,26,127141,Platichthys flesus,0.058779,1.480919,5.420159,18.754457,35.141089,17.945520,8.250466,4.603791,4.058267,2.232211,1.553217
BITS,2007,4,26,127143,Pleuronectes platessa,0.000000,0.195926,0.457724,0.000000,0.097970,0.000000,0.023115,0.000000,0.000000,0.000000,0.000000
BITS,2007,4,27,126436,Gadus morhua,0.000000,64.634585,8.247115,1.182147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2007,4,28,126436,Gadus morhua,5.838215,271.977497,272.076569,63.053264,12.170097,6.576552,1.517394,0.176341,0.000000,0.000000,0.000000
BITS,2007,4,28,127141,Platichthys flesus,0.781827,0.000000,192.233881,999.297127,688.451001,239.518888,90.652961,0.000000,16.571787,0.000000,0.000000
BITS,2008,1,21,126436,Gadus morhua,0.000000,13.097343,6.648042,1.012895,0.712092,0.000000,0.316799,0.000000,0.000000,0.000000,0.000000
BITS,2008,1,21,127143,Pleuronectes platessa,0.000000,35.119802,58.021171,51.197296,16.997816,4.933611,1.426142,0.331838,0.089099,0.025344,0.000000
BITS,2008,1,22,126436,Gadus morhua,0.000000,0.175889,6.281353,12.364478,3.657220,5.099006,0.360400,0.047802,0.000000,0.000000,0.000000
BITS,2008,1,22,127141,Platichthys flesus,0.000000,0.283293,0.488093,9.803113,13.515937,12.747153,6.251834,2.424603,1.090756,0.000000,0.458117
BITS,2008,1,22,127143,Pleuronectes platessa,0.000000,3.617413,20.532558,30.970101,15.363406,5.242911,1.616625,0.872035,0.630811,0.172496,0.090791
BITS,2008,1,23,126436,Gadus morhua,0.000000,0.000000,15.827093,95.947881,39.466540,17.603717,2.170156,1.046269,0.000000,0.000000,0.000000
BITS,2008,1,23,127143,Pleuronectes platessa,0.000000,1.799696,10.548811,45.146686,20.200303,4.800202,0.700050,0.700050,0.000000,0.000000,0.000000
BITS,2008,1,24,126436,Gadus morhua,0.000000,20.497227,364.085849,237.063086,39.083316,17.384771,0.354712,0.343884,0.048468,0.000000,0.000000
BITS,2008,1,24,127141,Platichthys flesus,0.000000,0.000000,5.044385,45.506606,20.048945,12.477778,4.997872,2.398262,0.501769,0.198561,0.141605
BITS,2008,1,24,127143,Pleuronectes platessa,0.000000,0.000000,4.964336,12.335228,7.381145,4.295047,1.418341,0.597819,0.105220,0.000000,0.031249
BITS,2008,1,25,126436,Gadus morhua,0.000000,69.711308,443.318960,503.855214,229.229647,68.985983,12.778338,2.202472,0.342483,0.085708,0.013867
BITS,2008,1,25,127141,Platichthys flesus,0.000000,0.223756,6.166389,44.948452,48.715240,119.655017,57.704607,12.536563,23.156471,25.585935,63.912660
BITS,2008,1,26,126436,Gadus morhua,0.000000,13.314055,264.972171,224.763943,70.496941,27.177540,10.636778,1.636874,1.125392,0.203767,0.311318
BITS,2008,1,26,127141,Platichthys flesus,0.000000,1.399171,11.225115,130.312521,203.950484,169.702221,45.426885,20.138801,17.533019,7.701449,46.969216
BITS,2008,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.000000,0.139460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2008,1,27,126436,Gadus morhua,0.000000,0.539762,20.177712,2.136355,1.946447,0.950721,0.101841,0.050920,0.152762,0.000000,0.000000
BITS,2008,1,27,127141,Platichthys flesus,0.000000,0.000000,0.947055,11.277248,7.740845,39.997499,25.882713,12.603948,6.409737,7.652349,38.386484
BITS,2008,1,28,126436,Gadus morhua,0.000000,21.994436,30.591427,9.018383,4.446127,2.601801,0.364546,0.023160,0.069481,0.000000,0.000000
BITS,2008,1,28,127141,Platichthys flesus,0.000000,0.000000,18.856254,102.326168,450.488977,174.271721,301.308481,69.226227,128.613500,114.184098,598.917407
BITS,2008,4,21,126436,Gadus morhua,100.009273,5.709425,1.135071,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2008,4,21,127143,Pleuronectes platessa,0.000000,43.147199,145.760176,61.351234,16.861983,1.912961,0.000000,0.119237,0.000000,0.000000,0.000000
BITS,2008,4,22,126436,Gadus morhua,437.823253,0.403781,0.000000,0.000000,0.213416,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2008,4,22,127141,Platichthys flesus,0.000000,0.000000,9.480386,31.626007,13.990526,2.314536,0.000000,3.510010,0.097092,0.000000,0.000000
BITS,2008,4,22,127143,Pleuronectes platessa,0.000000,8.382577,45.509832,58.963544,18.435552,5.417481,1.240247,0.487351,0.000000,0.047833,0.000000
BITS,2008,4,23,126436,Gadus morhua,0.000000,8.330601,4.340313,35.548111,27.383300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2008,4,23,127143,Pleuronectes platessa,0.000000,0.000000,4.900354,15.701062,77.305513,4.900354,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2008,4,24,126436,Gadus morhua,279.507639,144.290229,79.661496,24.906268,9.292254,2.371099,0.248061,0.086470,0.000000,0.071908,0.000000
BITS,2008,4,24,127141,Platichthys flesus,0.000000,1.862602,29.203118,95.914691,27.899850,7.204566,1.696564,0.588158,0.000000,0.000000,0.000000
BITS,2008,4,24,127143,Pleuronectes platessa,0.000000,0.184121,7.562079,26.954855,11.131153,3.680338,2.005747,0.678039,0.106943,0.219718,0.000000
BITS,2008,4,25,126436,Gadus morhua,26.495049,110.889676,473.109894,489.717957,157.183074,35.917082,3.630681,0.460335,0.265052,0.117170,0.000000
BITS,2008,4,25,127141,Platichthys flesus,0.053063,0.361344,2.291190,8.949702,9.249282,19.493524,4.863164,1.110719,1.326449,0.604204,5.203675
BITS,2008,4,26,126436,Gadus morhua,11.174883,32.654791,142.067241,263.734600,113.561371,24.799789,13.920481,3.782336,1.475101,0.981016,0.375345
BITS,2008,4,26,127141,Platichthys flesus,0.038934,1.407395,22.424352,58.549298,45.759936,49.093713,30.256847,21.634798,16.832524,10.961992,29.632200
BITS,2008,4,27,126436,Gadus morhua,0.814735,55.090933,28.157784,2.176710,0.551889,0.101841,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2008,4,27,127141,Platichthys flesus,0.000000,0.000000,0.000000,0.000000,16.767897,8.311520,0.000000,1.474873,128.523485,0.000000,55.696691
BITS,2008,4,28,126436,Gadus morhua,8.770013,278.873642,306.472595,85.595996,43.998736,9.763842,3.403714,0.570567,0.000000,0.000000,0.000000
BITS,2008,4,28,127141,Platichthys flesus,0.000000,14.819016,132.308975,406.185942,627.173462,204.882838,71.600486,38.817608,23.688330,29.668757,181.724460
BITS,2009,1,21,126436,Gadus morhua,0.000000,16.212387,0.908864,0.000000,1.123032,0.000000,0.195841,0.000000,0.000000,0.000000,0.000000
BITS,2009,1,21,127143,Pleuronectes platessa,0.000000,3.486109,58.171260,84.926723,24.491275,3.804082,2.137386,0.624220,1.024850,0.069084,0.000000
BITS,2009,1,22,126436,Gadus morhua,0.000000,84.198383,3.912316,7.720723,2.165093,0.179802,0.879048,0.071904,0.000000,0.000000,0.000000
BITS,2009,1,22,127141,Platichthys flesus,0.000000,0.000000,0.000000,11.505781,9.254159,5.955956,3.651045,1.582401,0.527484,0.410137,0.901319
BITS,2009,1,22,127143,Pleuronectes platessa,0.000000,9.415538,14.392130,19.416902,13.346756,4.866161,1.894967,0.229206,0.139173,0.000000,0.000000
BITS,2009,1,23,126436,Gadus morhua,0.000000,102.146307,13.098166,32.215650,27.676176,15.913927,2.170156,0.000000,2.170156,0.000000,0.000000
BITS,2009,1,23,127143,Pleuronectes platessa,0.000000,1.199797,2.474582,27.218954,139.141879,97.138259,0.000000,2.218088,0.000000,0.000000,0.000000
BITS,2009,1,24,126436,Gadus morhua,0.000000,253.466986,260.881781,77.462158,11.894658,5.551319,2.084094,0.133988,0.000000,0.000000,0.000000
BITS,2009,1,24,127141,Platichthys flesus,0.000000,0.000000,0.877069,6.887483,13.217212,8.166969,4.380920,2.505035,0.870659,0.616040,0.137783
BITS,2009,1,24,127143,Pleuronectes platessa,0.000000,0.000000,0.341452,8.133976,13.162244,3.025587,1.605968,0.541616,0.304745,0.000000,0.000000
BITS,2009,1,25,126436,Gadus morhua,0.000000,58.087920,305.866365,492.078495,257.489227,86.795555,10.408397,5.122344,1.293331,0.137623,0.200722
BITS,2009,1,25,127141,Platichthys flesus,0.000000,0.249162,2.283595,40.983968,68.036303,31.318769,55.375749,25.571722,11.503186,9.159759,56.605807
BITS,2009,1,25,127143,Pleuronectes platessa,0.000000,0.000000,1.160208,19.067132,15.228314,6.341817,3.492280,0.983294,0.399196,0.000000,0.000000
BITS,2009,1,26,126436,Gadus morhua,0.000000,7.852205,126.428418,242.695830,129.126717,54.430204,16.740820,3.433193,1.944103,0.693800,0.322790
BITS,2009,1,26,127141,Platichthys flesus,0.000000,0.000000,2.236013,112.394883,129.655942,67.631218,32.393151,16.118231,9.543683,11.797976,17.092337
BITS,2009,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.027553,0.000000
BITS,2009,1,27,126436,Gadus morhua,0.000000,0.543163,47.306899,3.055383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2009,1,28,126436,Gadus morhua,0.000000,5.785064,34.887387,11.768688,4.128743,1.482669,0.345884,0.051917,0.000000,0.000000,0.000000
BITS,2009,1,28,127141,Platichthys flesus,0.000000,0.000000,3.212053,30.488848,82.671289,58.349169,40.567758,126.486115,53.312302,99.305958,210.188547
BITS,2009,4,21,126436,Gadus morhua,49.262450,29.647023,0.363578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2009,4,21,127143,Pleuronectes platessa,0.657803,33.281042,74.395544,20.477286,1.961355,0.521333,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2009,4,22,126436,Gadus morhua,23.703176,17.724218,0.000000,0.199135,0.000000,0.099588,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2009,4,22,127141,Platichthys flesus,0.000000,7.593973,25.112415,40.676821,15.343927,4.216435,1.356004,0.684049,0.189911,0.000000,1.004419
BITS,2009,4,22,127143,Pleuronectes platessa,0.427298,35.630037,66.014984,51.914027,6.203735,1.406712,0.529867,0.158736,0.105887,0.000000,0.000000
BITS,2009,4,23,126436,Gadus morhua,3.189833,202.493525,0.464921,6.975392,6.510470,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2009,4,23,127143,Pleuronectes platessa,0.000000,2.850025,10.250305,15.500580,1.400101,2.800202,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2009,4,24,126436,Gadus morhua,136.249331,284.899191,92.711538,33.326810,7.049707,2.072652,0.392434,0.044253,0.000000,0.000000,0.000000
BITS,2009,4,24,127141,Platichthys flesus,0.031664,9.647814,61.176229,134.200354,33.830899,10.403046,5.284143,1.648960,1.597828,0.151838,1.663942
BITS,2009,4,24,127143,Pleuronectes platessa,0.531999,5.156830,27.141757,43.354630,13.887565,2.984818,1.818693,1.092550,0.423862,0.161831,0.198775
BITS,2009,4,25,126436,Gadus morhua,9.477108,309.715763,515.067225,326.661592,156.379947,49.601603,5.837189,2.486544,0.276975,0.136877,0.000000
BITS,2009,4,25,127141,Platichthys flesus,0.000000,0.778622,8.249585,20.804054,14.909574,5.423400,9.232685,2.988468,1.017900,0.968339,4.138608
BITS,2009,4,25,127143,Pleuronectes platessa,0.000000,0.000000,4.474435,13.781606,9.908402,3.648013,1.394838,2.614229,0.000000,0.000000,0.000000
BITS,2009,4,26,126436,Gadus morhua,4.828169,83.613376,148.267047,151.153673,52.030501,6.617608,1.044226,0.085533,0.000000,0.039197,0.000000
BITS,2009,4,26,127141,Platichthys flesus,0.000000,0.189113,6.030545,1.802406,8.678819,11.846319,11.306579,6.195656,6.866502,3.452140,1.177162
BITS,2009,4,26,127143,Pleuronectes platessa,0.000000,0.000000,0.399248,1.548891,0.813217,0.023459,0.108165,0.000000,0.000000,0.000000,0.000000
BITS,2009,4,27,126436,Gadus morhua,0.326865,47.669343,62.154961,13.956180,0.925775,0.101841,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2009,4,27,127141,Platichthys flesus,0.000000,1.968958,4.892555,24.520024,75.111590,28.730063,72.731965,84.909818,35.898960,52.146802,153.464453
BITS,2009,4,28,126436,Gadus morhua,11.186306,86.152150,289.314707,59.326249,19.128636,7.933028,2.309169,0.534973,0.000000,0.000000,0.000000
BITS,2009,4,28,127141,Platichthys flesus,0.000000,0.000000,77.708575,139.845098,264.863368,269.060984,131.909785,49.641761,17.978963,24.521532,95.068448
BITS,2010,1,21,126436,Gadus morhua,0.000000,38.500592,21.422328,1.388749,0.705965,0.302350,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2010,1,21,127143,Pleuronectes platessa,0.000000,31.718183,51.515471,42.641933,9.102211,1.016107,0.350494,0.256180,0.000000,0.000000,0.000000
BITS,2010,1,22,126436,Gadus morhua,0.000000,52.724274,220.078108,9.546238,3.487445,1.232848,0.079086,0.000000,0.000000,0.086310,0.000000
BITS,2010,1,22,127141,Platichthys flesus,0.000000,0.000000,19.364156,37.117586,25.626118,6.504991,2.220919,2.151794,0.766296,0.227259,0.704249
BITS,2010,1,22,127143,Pleuronectes platessa,0.000000,24.683780,40.240639,46.524907,22.549527,4.727599,1.733273,0.708900,0.316211,0.255069,0.055661
BITS,2010,1,23,126436,Gadus morhua,0.000000,37.548849,485.318179,40.559224,8.215172,3.100000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2010,1,23,127143,Pleuronectes platessa,0.000000,3.599393,65.134150,87.173385,143.509357,9.800708,5.600404,0.000000,0.000000,0.299949,0.000000
BITS,2010,1,24,126436,Gadus morhua,0.000000,19.490637,401.216094,134.342392,52.755178,13.031453,1.706948,0.837790,0.141468,0.047245,0.066798
BITS,2010,1,24,127141,Platichthys flesus,0.000000,0.222656,13.432295,41.063369,16.407880,3.974424,1.430261,1.602287,0.363237,0.104488,0.194123
BITS,2010,1,24,127143,Pleuronectes platessa,0.000000,0.172888,3.710850,14.385940,10.437228,2.459495,1.181043,1.021832,0.388720,0.062388,0.085596
BITS,2010,1,25,126436,Gadus morhua,0.000000,9.485146,250.100451,554.051638,336.090666,127.206606,22.146455,4.331733,1.395339,0.257005,0.052115
BITS,2010,1,25,127141,Platichthys flesus,0.000000,0.000000,2.413157,51.792949,95.951536,86.064954,21.778058,46.535618,30.277564,7.886331,90.062859
BITS,2010,1,25,127143,Pleuronectes platessa,0.000000,0.000000,0.996816,9.771685,7.891560,1.131473,1.029183,0.562845,0.000000,0.000000,0.000000
BITS,2010,1,26,126436,Gadus morhua,0.000000,13.453492,262.239559,336.573314,267.014587,129.688109,47.605959,13.325894,7.786617,2.675671,0.276527
BITS,2010,1,26,127141,Platichthys flesus,0.000000,0.108630,12.716100,120.054624,174.712953,79.735427,42.132276,39.126377,26.028052,19.617832,26.090136
